Delivery Date,User Status,City,Normal Deliveries,Coupon Deliveries,Free Deliveries
23-11-2022,ACTIVE,Hyderabad,448,0,0
23-11-2022,HOLD,Hyderabad,16,0,0
23-11-2022,INACTIVE,Hyderabad,0,0,2
23-11-2022,INACTIVE,Hyderabad,62,0,0
23-11-2022,NEW,Hyderabad,0,1,0
23-11-2022,NEW,Hyderabad,0,0,23
23-11-2022,NEW,Hyderabad,15,0,0
23-11-2022,ACTIVE,Mumbai,0,0,1
23-11-2022,ACTIVE,Mumbai,9007,0,0
23-11-2022,HOLD,Mumbai,22,0,0
23-11-2022,INACTIVE,Mumbai,0,0,2
23-11-2022,INACTIVE,Mumbai,449,0,0
23-11-2022,NEW,Mumbai,0,5,0
23-11-2022,NEW,Mumbai,0,0,29
23-11-2022,NEW,Mumbai,47,0,0
23-11-2022,ACTIVE,Pune,3364,0,0
23-11-2022,HOLD,Pune,12,0,0
23-11-2022,INACTIVE,Pune,0,1,0
23-11-2022,INACTIVE,Pune,0,0,3
23-11-2022,INACTIVE,Pune,127,0,0
23-11-2022,NEW,Pune,0,1,0
23-11-2022,NEW,Pune,0,0,21
23-11-2022,NEW,Pune,20,0,0
24-11-2022,ACTIVE,Hyderabad,483,0,0
24-11-2022,HOLD,Hyderabad,8,0,0
24-11-2022,INACTIVE,Hyderabad,0,0,2
24-11-2022,INACTIVE,Hyderabad,62,0,0
24-11-2022,NEW,Hyderabad,0,1,0
24-11-2022,NEW,Hyderabad,0,0,27
24-11-2022,NEW,Hyderabad,34,0,0
24-11-2022,ACTIVE,Mumbai,8803,0,0
24-11-2022,HOLD,Mumbai,19,0,0
24-11-2022,INACTIVE,Mumbai,0,0,4
24-11-2022,INACTIVE,Mumbai,501,0,0
24-11-2022,NEW,Mumbai,0,3,0
24-11-2022,NEW,Mumbai,0,0,27
24-11-2022,NEW,Mumbai,39,0,0
24-11-2022,ACTIVE,Pune,3320,0,0
24-11-2022,HOLD,Pune,17,0,0
24-11-2022,INACTIVE,Pune,0,0,2
24-11-2022,INACTIVE,Pune,148,0,0
24-11-2022,NEW,Pune,0,0,9
24-11-2022,NEW,Pune,22,0,0
25-11-2022,ACTIVE,Hyderabad,0,1,0
25-11-2022,ACTIVE,Hyderabad,455,0,0
25-11-2022,HOLD,Hyderabad,12,0,0
25-11-2022,INACTIVE,Hyderabad,68,0,0
25-11-2022,NEW,Hyderabad,0,1,0
25-11-2022,NEW,Hyderabad,0,0,25
25-11-2022,NEW,Hyderabad,17,0,0
25-11-2022,ACTIVE,Mumbai,8877,0,0
25-11-2022,HOLD,Mumbai,26,0,0
25-11-2022,INACTIVE,Mumbai,0,0,5
25-11-2022,INACTIVE,Mumbai,422,0,0
25-11-2022,NEW,Mumbai,0,2,0
25-11-2022,NEW,Mumbai,0,0,36
25-11-2022,NEW,Mumbai,36,0,0
25-11-2022,ACTIVE,Pune,3331,0,0
25-11-2022,HOLD,Pune,5,0,0
25-11-2022,INACTIVE,Pune,0,0,1
25-11-2022,INACTIVE,Pune,134,0,0
25-11-2022,NEW,Pune,0,2,0
25-11-2022,NEW,Pune,0,0,8
25-11-2022,NEW,Pune,15,0,0
26-11-2022,ACTIVE,Hyderabad,444,0,0
26-11-2022,HOLD,Hyderabad,13,0,0
26-11-2022,INACTIVE,Hyderabad,0,0,2
26-11-2022,INACTIVE,Hyderabad,57,0,0
26-11-2022,NEW,Hyderabad,0,0,22
26-11-2022,NEW,Hyderabad,24,0,0
26-11-2022,ACTIVE,Mumbai,8340,0,0
26-11-2022,HOLD,Mumbai,28,0,0
26-11-2022,INACTIVE,Mumbai,0,1,0
26-11-2022,INACTIVE,Mumbai,0,0,4
26-11-2022,INACTIVE,Mumbai,506,0,0
26-11-2022,NEW,Mumbai,0,8,0
26-11-2022,NEW,Mumbai,0,0,22
26-11-2022,NEW,Mumbai,38,0,0
26-11-2022,ACTIVE,Pune,3177,0,0
26-11-2022,HOLD,Pune,14,0,0
26-11-2022,INACTIVE,Pune,0,0,1
26-11-2022,INACTIVE,Pune,134,0,0
26-11-2022,NEW,Pune,0,3,0
26-11-2022,NEW,Pune,0,0,8
26-11-2022,NEW,Pune,18,0,0
27-11-2022,ACTIVE,Hyderabad,0,0,1
27-11-2022,ACTIVE,Hyderabad,425,0,0
27-11-2022,HOLD,Hyderabad,11,0,0
27-11-2022,INACTIVE,Hyderabad,0,0,1
27-11-2022,INACTIVE,Hyderabad,73,0,0
27-11-2022,NEW,Hyderabad,0,2,0
27-11-2022,NEW,Hyderabad,0,0,22
27-11-2022,NEW,Hyderabad,21,0,0
27-11-2022,ACTIVE,Mumbai,8206,0,0
27-11-2022,HOLD,Mumbai,15,0,0
27-11-2022,INACTIVE,Mumbai,0,3,0
27-11-2022,INACTIVE,Mumbai,0,0,4
27-11-2022,INACTIVE,Mumbai,370,0,0
27-11-2022,NEW,Mumbai,0,0,24
27-11-2022,NEW,Mumbai,39,0,0
27-11-2022,ACTIVE,Pune,0,1,0
27-11-2022,ACTIVE,Pune,3052,0,0
27-11-2022,HOLD,Pune,8,0,0
27-11-2022,INACTIVE,Pune,0,0,2
27-11-2022,INACTIVE,Pune,137,0,0
27-11-2022,NEW,Pune,0,0,9
27-11-2022,NEW,Pune,24,0,0
28-11-2022,ACTIVE,Hyderabad,473,0,0
28-11-2022,HOLD,Hyderabad,10,0,0
28-11-2022,INACTIVE,Hyderabad,59,0,0
28-11-2022,NEW,Hyderabad,0,0,1
28-11-2022,NEW,Hyderabad,24,0,0
28-11-2022,ACTIVE,Mumbai,0,1,0
28-11-2022,ACTIVE,Mumbai,8868,0,0
28-11-2022,HOLD,Mumbai,20,0,0
28-11-2022,INACTIVE,Mumbai,0,1,0
28-11-2022,INACTIVE,Mumbai,0,0,3
28-11-2022,INACTIVE,Mumbai,487,0,0
28-11-2022,NEW,Mumbai,0,3,0
28-11-2022,NEW,Mumbai,0,0,5
28-11-2022,NEW,Mumbai,45,0,0
28-11-2022,ACTIVE,Pune,3274,0,0
28-11-2022,HOLD,Pune,5,0,0
28-11-2022,INACTIVE,Pune,138,0,0
28-11-2022,NEW,Pune,0,2,0
28-11-2022,NEW,Pune,0,0,3
28-11-2022,NEW,Pune,18,0,0
29-11-2022,ACTIVE,Hyderabad,0,0,1
29-11-2022,ACTIVE,Hyderabad,441,0,0
29-11-2022,HOLD,Hyderabad,15,0,0
29-11-2022,INACTIVE,Hyderabad,62,0,0
29-11-2022,NEW,Hyderabad,0,2,0
29-11-2022,NEW,Hyderabad,0,0,21
29-11-2022,NEW,Hyderabad,28,0,0
29-11-2022,ACTIVE,Mumbai,0,0,1
29-11-2022,ACTIVE,Mumbai,8685,0,0
29-11-2022,HOLD,Mumbai,28,0,0
29-11-2022,INACTIVE,Mumbai,0,0,6
29-11-2022,INACTIVE,Mumbai,416,0,0
29-11-2022,NEW,Mumbai,0,1,0
29-11-2022,NEW,Mumbai,0,0,27
29-11-2022,NEW,Mumbai,45,0,0
29-11-2022,ACTIVE,Pune,0,1,0
29-11-2022,ACTIVE,Pune,3145,0,0
29-11-2022,HOLD,Pune,15,0,0
29-11-2022,INACTIVE,Pune,0,0,4
29-11-2022,INACTIVE,Pune,151,0,0
29-11-2022,NEW,Pune,0,2,0
29-11-2022,NEW,Pune,0,0,9
29-11-2022,NEW,Pune,14,0,0
30-11-2022,ACTIVE,Hyderabad,454,0,0
30-11-2022,HOLD,Hyderabad,14,0,0
30-11-2022,INACTIVE,Hyderabad,63,0,0
30-11-2022,NEW,Hyderabad,0,2,0
30-11-2022,NEW,Hyderabad,0,0,23
30-11-2022,NEW,Hyderabad,20,0,0
30-11-2022,ACTIVE,Mumbai,0,0,1
30-11-2022,ACTIVE,Mumbai,8762,0,0
30-11-2022,HOLD,Mumbai,22,0,0
30-11-2022,INACTIVE,Mumbai,0,0,2
30-11-2022,INACTIVE,Mumbai,434,0,0
30-11-2022,NEW,Mumbai,0,5,0
30-11-2022,NEW,Mumbai,0,0,16
30-11-2022,NEW,Mumbai,57,0,0
30-11-2022,ACTIVE,Pune,0,0,1
30-11-2022,ACTIVE,Pune,3307,0,0
30-11-2022,HOLD,Pune,9,0,0
30-11-2022,INACTIVE,Pune,141,0,0
30-11-2022,NEW,Pune,0,1,0
30-11-2022,NEW,Pune,0,0,14
30-11-2022,NEW,Pune,20,0,0
01-12-2022,ACTIVE,Hyderabad,481,0,0
01-12-2022,HOLD,Hyderabad,11,0,0
01-12-2022,INACTIVE,Hyderabad,0,0,1
01-12-2022,INACTIVE,Hyderabad,72,0,0
01-12-2022,NEW,Hyderabad,0,1,0
01-12-2022,NEW,Hyderabad,0,0,21
01-12-2022,NEW,Hyderabad,27,0,0
01-12-2022,ACTIVE,Mumbai,0,1,0
01-12-2022,ACTIVE,Mumbai,8887,0,0
01-12-2022,HOLD,Mumbai,18,0,0
01-12-2022,INACTIVE,Mumbai,0,1,0
01-12-2022,INACTIVE,Mumbai,0,0,2
01-12-2022,INACTIVE,Mumbai,514,0,0
01-12-2022,NEW,Mumbai,0,4,0
01-12-2022,NEW,Mumbai,0,0,23
01-12-2022,NEW,Mumbai,53,0,0
01-12-2022,ACTIVE,Pune,3358,0,0
01-12-2022,HOLD,Pune,8,0,0
01-12-2022,INACTIVE,Pune,0,0,2
01-12-2022,INACTIVE,Pune,157,0,0
01-12-2022,NEW,Pune,0,1,0
01-12-2022,NEW,Pune,0,0,11
01-12-2022,NEW,Pune,20,0,0
02-12-2022,ACTIVE,Hyderabad,449,0,0
02-12-2022,HOLD,Hyderabad,12,0,0
02-12-2022,INACTIVE,Hyderabad,0,1,0
02-12-2022,INACTIVE,Hyderabad,0,0,1
02-12-2022,INACTIVE,Hyderabad,57,0,0
02-12-2022,NEW,Hyderabad,0,0,17
02-12-2022,NEW,Hyderabad,26,0,0
02-12-2022,ACTIVE,Mumbai,8689,0,0
02-12-2022,HOLD,Mumbai,13,0,0
02-12-2022,INACTIVE,Mumbai,0,1,0
02-12-2022,INACTIVE,Mumbai,0,0,3
02-12-2022,INACTIVE,Mumbai,415,0,0
02-12-2022,NEW,Mumbai,0,5,0
02-12-2022,NEW,Mumbai,0,0,19
02-12-2022,NEW,Mumbai,52,0,0
02-12-2022,ACTIVE,Pune,3298,0,0
02-12-2022,HOLD,Pune,10,0,0
02-12-2022,INACTIVE,Pune,162,0,0
02-12-2022,NEW,Pune,0,0,10
02-12-2022,NEW,Pune,19,0,0
03-12-2022,ACTIVE,Hyderabad,0,1,0
03-12-2022,ACTIVE,Hyderabad,459,0,0
03-12-2022,HOLD,Hyderabad,11,0,0
03-12-2022,INACTIVE,Hyderabad,0,1,0
03-12-2022,INACTIVE,Hyderabad,0,0,1
03-12-2022,INACTIVE,Hyderabad,38,0,0
03-12-2022,NEW,Hyderabad,0,1,0
03-12-2022,NEW,Hyderabad,0,0,38
03-12-2022,NEW,Hyderabad,24,0,0
03-12-2022,ACTIVE,Mumbai,8429,0,0
03-12-2022,HOLD,Mumbai,17,0,0
03-12-2022,INACTIVE,Mumbai,0,0,5
03-12-2022,INACTIVE,Mumbai,400,0,0
03-12-2022,NEW,Mumbai,0,3,0
03-12-2022,NEW,Mumbai,0,0,35
03-12-2022,NEW,Mumbai,51,0,0
03-12-2022,ACTIVE,Pune,0,1,0
03-12-2022,ACTIVE,Pune,3134,0,0
03-12-2022,HOLD,Pune,8,0,0
03-12-2022,INACTIVE,Pune,0,0,1
03-12-2022,INACTIVE,Pune,153,0,0
03-12-2022,NEW,Pune,0,2,0
03-12-2022,NEW,Pune,0,0,10
03-12-2022,NEW,Pune,26,0,0
04-12-2022,ACTIVE,Hyderabad,0,1,0
04-12-2022,ACTIVE,Hyderabad,442,0,0
04-12-2022,HOLD,Hyderabad,6,0,0
04-12-2022,INACTIVE,Hyderabad,0,0,1
04-12-2022,INACTIVE,Hyderabad,59,0,0
04-12-2022,NEW,Hyderabad,0,1,0
04-12-2022,NEW,Hyderabad,0,0,23
04-12-2022,NEW,Hyderabad,23,0,0
04-12-2022,ACTIVE,Mumbai,8173,0,0
04-12-2022,HOLD,Mumbai,17,0,0
04-12-2022,INACTIVE,Mumbai,0,0,3
04-12-2022,INACTIVE,Mumbai,409,0,0
04-12-2022,NEW,Mumbai,0,3,0
04-12-2022,NEW,Mumbai,0,0,18
04-12-2022,NEW,Mumbai,43,0,0
04-12-2022,ACTIVE,Pune,3063,0,0
04-12-2022,HOLD,Pune,9,0,0
04-12-2022,INACTIVE,Pune,133,0,0
04-12-2022,NEW,Pune,0,1,0
04-12-2022,NEW,Pune,0,0,7
04-12-2022,NEW,Pune,25,0,0
05-12-2022,ACTIVE,Hyderabad,0,1,0
05-12-2022,ACTIVE,Hyderabad,489,0,0
05-12-2022,HOLD,Hyderabad,9,0,0
05-12-2022,INACTIVE,Hyderabad,47,0,0
05-12-2022,NEW,Hyderabad,0,1,0
05-12-2022,NEW,Hyderabad,0,0,1
05-12-2022,NEW,Hyderabad,20,0,0
05-12-2022,ACTIVE,Mumbai,9123,0,0
05-12-2022,HOLD,Mumbai,24,0,0
05-12-2022,INACTIVE,Mumbai,0,0,1
05-12-2022,INACTIVE,Mumbai,401,0,0
05-12-2022,NEW,Mumbai,0,3,0
05-12-2022,NEW,Mumbai,0,0,4
05-12-2022,NEW,Mumbai,49,0,0
05-12-2022,ACTIVE,Pune,3284,0,0
05-12-2022,HOLD,Pune,6,0,0
05-12-2022,INACTIVE,Pune,0,0,1
05-12-2022,INACTIVE,Pune,165,0,0
05-12-2022,NEW,Pune,0,2,0
05-12-2022,NEW,Pune,0,0,2
05-12-2022,NEW,Pune,16,0,0
06-12-2022,ACTIVE,Hyderabad,0,2,0
06-12-2022,ACTIVE,Hyderabad,0,0,1
06-12-2022,ACTIVE,Hyderabad,461,0,0
06-12-2022,HOLD,Hyderabad,10,0,0
06-12-2022,INACTIVE,Hyderabad,0,0,1
06-12-2022,INACTIVE,Hyderabad,43,0,0
06-12-2022,NEW,Hyderabad,0,0,21
06-12-2022,NEW,Hyderabad,17,0,0
06-12-2022,ACTIVE,Mumbai,0,0,1
06-12-2022,ACTIVE,Mumbai,8616,0,0
06-12-2022,HOLD,Mumbai,10,0,0
06-12-2022,INACTIVE,Mumbai,0,0,4
06-12-2022,INACTIVE,Mumbai,394,0,0
06-12-2022,NEW,Mumbai,0,2,0
06-12-2022,NEW,Mumbai,0,0,26
06-12-2022,NEW,Mumbai,57,0,0
06-12-2022,ACTIVE,Pune,0,0,3
06-12-2022,ACTIVE,Pune,3209,0,0
06-12-2022,HOLD,Pune,12,0,0
06-12-2022,INACTIVE,Pune,0,1,0
06-12-2022,INACTIVE,Pune,0,0,2
06-12-2022,INACTIVE,Pune,161,0,0
06-12-2022,NEW,Pune,0,0,19
06-12-2022,NEW,Pune,28,0,0
07-12-2022,ACTIVE,Hyderabad,0,1,0
07-12-2022,ACTIVE,Hyderabad,0,0,1
07-12-2022,ACTIVE,Hyderabad,492,0,0
07-12-2022,HOLD,Hyderabad,16,0,0
07-12-2022,INACTIVE,Hyderabad,0,0,2
07-12-2022,INACTIVE,Hyderabad,58,0,0
07-12-2022,NEW,Hyderabad,0,0,14
07-12-2022,NEW,Hyderabad,34,0,0
07-12-2022,ACTIVE,Mumbai,8896,0,0
07-12-2022,HOLD,Mumbai,16,0,0
07-12-2022,INACTIVE,Mumbai,0,1,0
07-12-2022,INACTIVE,Mumbai,0,0,2
07-12-2022,INACTIVE,Mumbai,446,0,0
07-12-2022,NEW,Mumbai,0,3,0
07-12-2022,NEW,Mumbai,0,0,24
07-12-2022,NEW,Mumbai,57,0,0
07-12-2022,ACTIVE,Pune,3332,0,0
07-12-2022,HOLD,Pune,22,0,0
07-12-2022,INACTIVE,Pune,186,0,0
07-12-2022,NEW,Pune,0,4,0
07-12-2022,NEW,Pune,0,0,8
07-12-2022,NEW,Pune,28,0,0
08-12-2022,ACTIVE,Hyderabad,482,0,0
08-12-2022,HOLD,Hyderabad,12,0,0
08-12-2022,INACTIVE,Hyderabad,0,1,0
08-12-2022,INACTIVE,Hyderabad,58,0,0
08-12-2022,NEW,Hyderabad,0,0,34
08-12-2022,NEW,Hyderabad,14,0,0
08-12-2022,ACTIVE,Mumbai,0,1,0
08-12-2022,ACTIVE,Mumbai,8739,0,0
08-12-2022,HOLD,Mumbai,22,0,0
08-12-2022,INACTIVE,Mumbai,0,0,4
08-12-2022,INACTIVE,Mumbai,462,0,0
08-12-2022,NEW,Mumbai,0,4,0
08-12-2022,NEW,Mumbai,0,0,42
08-12-2022,NEW,Mumbai,42,0,0
08-12-2022,ACTIVE,Pune,3228,0,0
08-12-2022,HOLD,Pune,6,0,0
08-12-2022,INACTIVE,Pune,0,0,3
08-12-2022,INACTIVE,Pune,167,0,0
08-12-2022,NEW,Pune,0,2,0
08-12-2022,NEW,Pune,0,0,11
08-12-2022,NEW,Pune,21,0,0
09-12-2022,ACTIVE,Hyderabad,0,1,0
09-12-2022,ACTIVE,Hyderabad,0,0,1
09-12-2022,ACTIVE,Hyderabad,468,0,0
09-12-2022,HOLD,Hyderabad,11,0,0
09-12-2022,INACTIVE,Hyderabad,56,0,0
09-12-2022,NEW,Hyderabad,0,1,0
09-12-2022,NEW,Hyderabad,0,0,15
09-12-2022,NEW,Hyderabad,26,0,0
09-12-2022,ACTIVE,Mumbai,8873,0,0
09-12-2022,HOLD,Mumbai,15,0,0
09-12-2022,INACTIVE,Mumbai,0,0,3
09-12-2022,INACTIVE,Mumbai,392,0,0
09-12-2022,NEW,Mumbai,0,2,0
09-12-2022,NEW,Mumbai,0,0,28
09-12-2022,NEW,Mumbai,47,0,0
09-12-2022,ACTIVE,Pune,3249,0,0
09-12-2022,HOLD,Pune,13,0,0
09-12-2022,INACTIVE,Pune,0,0,2
09-12-2022,INACTIVE,Pune,160,0,0
09-12-2022,NEW,Pune,0,4,0
09-12-2022,NEW,Pune,0,0,5
09-12-2022,NEW,Pune,31,0,0
10-12-2022,ACTIVE,Hyderabad,453,0,0
10-12-2022,HOLD,Hyderabad,18,0,0
10-12-2022,INACTIVE,Hyderabad,56,0,0
10-12-2022,NEW,Hyderabad,0,4,0
10-12-2022,NEW,Hyderabad,0,0,9
10-12-2022,NEW,Hyderabad,28,0,0
10-12-2022,ACTIVE,Mumbai,0,0,1
10-12-2022,ACTIVE,Mumbai,8432,0,0
10-12-2022,HOLD,Mumbai,12,0,0
10-12-2022,INACTIVE,Mumbai,0,0,1
10-12-2022,INACTIVE,Mumbai,417,0,0
10-12-2022,NEW,Mumbai,0,2,0
10-12-2022,NEW,Mumbai,0,0,16
10-12-2022,NEW,Mumbai,51,0,0
10-12-2022,ACTIVE,Pune,3155,0,0
10-12-2022,HOLD,Pune,17,0,0
10-12-2022,INACTIVE,Pune,138,0,0
10-12-2022,NEW,Pune,0,2,0
10-12-2022,NEW,Pune,0,0,8
10-12-2022,NEW,Pune,28,0,0
11-12-2022,ACTIVE,Hyderabad,464,0,0
11-12-2022,HOLD,Hyderabad,11,0,0
11-12-2022,INACTIVE,Hyderabad,48,0,0
11-12-2022,NEW,Hyderabad,0,2,0
11-12-2022,NEW,Hyderabad,0,0,5
11-12-2022,NEW,Hyderabad,30,0,0
11-12-2022,ACTIVE,Mumbai,8504,0,0
11-12-2022,HOLD,Mumbai,18,0,0
11-12-2022,INACTIVE,Mumbai,0,1,0
11-12-2022,INACTIVE,Mumbai,0,0,3
11-12-2022,INACTIVE,Mumbai,362,0,0
11-12-2022,NEW,Mumbai,0,3,0
11-12-2022,NEW,Mumbai,0,0,23
11-12-2022,NEW,Mumbai,43,0,0
11-12-2022,ACTIVE,Pune,3134,0,0
11-12-2022,HOLD,Pune,7,0,0
11-12-2022,INACTIVE,Pune,0,0,1
11-12-2022,INACTIVE,Pune,125,0,0
11-12-2022,NEW,Pune,0,0,5
11-12-2022,NEW,Pune,26,0,0
12-12-2022,ACTIVE,Hyderabad,483,0,0
12-12-2022,HOLD,Hyderabad,3,0,0
12-12-2022,INACTIVE,Hyderabad,59,0,0
12-12-2022,NEW,Hyderabad,0,1,0
12-12-2022,NEW,Hyderabad,0,0,3
12-12-2022,NEW,Hyderabad,36,0,0
12-12-2022,ACTIVE,Mumbai,9062,0,0
12-12-2022,HOLD,Mumbai,23,0,0
12-12-2022,INACTIVE,Mumbai,434,0,0
12-12-2022,NEW,Mumbai,0,4,0
12-12-2022,NEW,Mumbai,50,0,0
12-12-2022,ACTIVE,Pune,3373,0,0
12-12-2022,HOLD,Pune,8,0,0
12-12-2022,INACTIVE,Pune,146,0,0
12-12-2022,NEW,Pune,0,2,0
12-12-2022,NEW,Pune,0,0,5
12-12-2022,NEW,Pune,36,0,0
13-12-2022,ACTIVE,Hyderabad,466,0,0
13-12-2022,HOLD,Hyderabad,12,0,0
13-12-2022,INACTIVE,Hyderabad,0,0,1
13-12-2022,INACTIVE,Hyderabad,49,0,0
13-12-2022,NEW,Hyderabad,0,0,25
13-12-2022,NEW,Hyderabad,26,0,0
13-12-2022,ACTIVE,Mumbai,0,0,1
13-12-2022,ACTIVE,Mumbai,8788,0,0
13-12-2022,HOLD,Mumbai,15,0,0
13-12-2022,INACTIVE,Mumbai,0,0,4
13-12-2022,INACTIVE,Mumbai,438,0,0
13-12-2022,NEW,Mumbai,0,1,0
13-12-2022,NEW,Mumbai,0,0,37
13-12-2022,NEW,Mumbai,47,0,0
13-12-2022,ACTIVE,Pune,3227,0,0
13-12-2022,HOLD,Pune,15,0,0
13-12-2022,INACTIVE,Pune,0,1,0
13-12-2022,INACTIVE,Pune,0,0,2
13-12-2022,INACTIVE,Pune,154,0,0
13-12-2022,NEW,Pune,0,3,0
13-12-2022,NEW,Pune,0,0,17
13-12-2022,NEW,Pune,17,0,0
14-12-2022,ACTIVE,Hyderabad,489,0,0
14-12-2022,HOLD,Hyderabad,14,0,0
14-12-2022,INACTIVE,Hyderabad,0,1,0
14-12-2022,INACTIVE,Hyderabad,55,0,0
14-12-2022,NEW,Hyderabad,0,1,0
14-12-2022,NEW,Hyderabad,0,0,24
14-12-2022,NEW,Hyderabad,34,0,0
14-12-2022,ACTIVE,Mumbai,8897,0,0
14-12-2022,HOLD,Mumbai,11,0,0
14-12-2022,INACTIVE,Mumbai,0,1,0
14-12-2022,INACTIVE,Mumbai,0,0,8
14-12-2022,INACTIVE,Mumbai,404,0,0
14-12-2022,NEW,Mumbai,0,6,0
14-12-2022,NEW,Mumbai,0,0,24
14-12-2022,NEW,Mumbai,77,0,0
14-12-2022,ACTIVE,Pune,3301,0,0
14-12-2022,HOLD,Pune,15,0,0
14-12-2022,INACTIVE,Pune,153,0,0
14-12-2022,NEW,Pune,0,2,0
14-12-2022,NEW,Pune,0,0,10
14-12-2022,NEW,Pune,23,0,0
15-12-2022,ACTIVE,Hyderabad,514,0,0
15-12-2022,HOLD,Hyderabad,10,0,0
15-12-2022,INACTIVE,Hyderabad,0,1,0
15-12-2022,INACTIVE,Hyderabad,63,0,0
15-12-2022,NEW,Hyderabad,0,2,0
15-12-2022,NEW,Hyderabad,0,0,18
15-12-2022,NEW,Hyderabad,28,0,0
15-12-2022,ACTIVE,Mumbai,0,0,1
15-12-2022,ACTIVE,Mumbai,8972,0,0
15-12-2022,HOLD,Mumbai,17,0,0
15-12-2022,INACTIVE,Mumbai,0,1,0
15-12-2022,INACTIVE,Mumbai,0,0,5
15-12-2022,INACTIVE,Mumbai,451,0,0
15-12-2022,NEW,Mumbai,0,2,0
15-12-2022,NEW,Mumbai,0,0,27
15-12-2022,NEW,Mumbai,54,0,0
15-12-2022,ACTIVE,Pune,0,1,0
15-12-2022,ACTIVE,Pune,3222,0,0
15-12-2022,HOLD,Pune,9,0,0
15-12-2022,INACTIVE,Pune,0,1,0
15-12-2022,INACTIVE,Pune,0,0,1
15-12-2022,INACTIVE,Pune,154,0,0
15-12-2022,NEW,Pune,0,1,0
15-12-2022,NEW,Pune,0,0,13
15-12-2022,NEW,Pune,23,0,0
16-12-2022,ACTIVE,Hyderabad,501,0,0
16-12-2022,HOLD,Hyderabad,12,0,0
16-12-2022,INACTIVE,Hyderabad,56,0,0
16-12-2022,NEW,Hyderabad,0,1,0
16-12-2022,NEW,Hyderabad,0,0,24
16-12-2022,NEW,Hyderabad,13,0,0
16-12-2022,ACTIVE,Mumbai,0,0,1
16-12-2022,ACTIVE,Mumbai,8784,0,0
16-12-2022,HOLD,Mumbai,20,0,0
16-12-2022,INACTIVE,Mumbai,0,0,5
16-12-2022,INACTIVE,Mumbai,435,0,0
16-12-2022,NEW,Mumbai,0,5,0
16-12-2022,NEW,Mumbai,0,0,23
16-12-2022,NEW,Mumbai,39,0,0
16-12-2022,ACTIVE,Pune,0,0,2
16-12-2022,ACTIVE,Pune,3332,0,0
16-12-2022,HOLD,Pune,13,0,0
16-12-2022,INACTIVE,Pune,0,0,2
16-12-2022,INACTIVE,Pune,176,0,0
16-12-2022,NEW,Pune,0,1,0
16-12-2022,NEW,Pune,0,0,6
16-12-2022,NEW,Pune,31,0,0
17-12-2022,ACTIVE,Hyderabad,496,0,0
17-12-2022,HOLD,Hyderabad,9,0,0
17-12-2022,INACTIVE,Hyderabad,52,0,0
17-12-2022,NEW,Hyderabad,0,0,21
17-12-2022,NEW,Hyderabad,21,0,0
17-12-2022,ACTIVE,Mumbai,0,0,1
17-12-2022,ACTIVE,Mumbai,8619,0,0
17-12-2022,HOLD,Mumbai,14,0,0
17-12-2022,INACTIVE,Mumbai,0,0,2
17-12-2022,INACTIVE,Mumbai,410,0,0
17-12-2022,NEW,Mumbai,0,2,0
17-12-2022,NEW,Mumbai,0,0,27
17-12-2022,NEW,Mumbai,65,0,0
17-12-2022,ACTIVE,Pune,3192,0,0
17-12-2022,HOLD,Pune,3,0,0
17-12-2022,INACTIVE,Pune,151,0,0
17-12-2022,NEW,Pune,0,0,11
17-12-2022,NEW,Pune,17,0,0
18-12-2022,ACTIVE,Hyderabad,458,0,0
18-12-2022,HOLD,Hyderabad,9,0,0
18-12-2022,INACTIVE,Hyderabad,48,0,0
18-12-2022,NEW,Hyderabad,0,0,23
18-12-2022,NEW,Hyderabad,31,0,0
18-12-2022,ACTIVE,Mumbai,8183,0,0
18-12-2022,HOLD,Mumbai,10,0,0
18-12-2022,INACTIVE,Mumbai,0,0,1
18-12-2022,INACTIVE,Mumbai,377,0,0
18-12-2022,NEW,Mumbai,0,6,0
18-12-2022,NEW,Mumbai,0,0,24
18-12-2022,NEW,Mumbai,34,0,0
18-12-2022,ACTIVE,Pune,3102,0,0
18-12-2022,HOLD,Pune,2,0,0
18-12-2022,INACTIVE,Pune,140,0,0
18-12-2022,NEW,Pune,0,4,0
18-12-2022,NEW,Pune,0,0,7
18-12-2022,NEW,Pune,17,0,0
19-12-2022,ACTIVE,Hyderabad,504,0,0
19-12-2022,HOLD,Hyderabad,8,0,0
19-12-2022,INACTIVE,Hyderabad,55,0,0
19-12-2022,NEW,Hyderabad,0,3,0
19-12-2022,NEW,Hyderabad,0,0,3
19-12-2022,NEW,Hyderabad,15,0,0
19-12-2022,ACTIVE,Mumbai,9047,0,0
19-12-2022,HOLD,Mumbai,13,0,0
19-12-2022,INACTIVE,Mumbai,0,0,1
19-12-2022,INACTIVE,Mumbai,402,0,0
19-12-2022,NEW,Mumbai,0,2,0
19-12-2022,NEW,Mumbai,0,0,6
19-12-2022,NEW,Mumbai,49,0,0
19-12-2022,ACTIVE,Pune,3277,0,0
19-12-2022,HOLD,Pune,7,0,0
19-12-2022,INACTIVE,Pune,0,1,0
19-12-2022,INACTIVE,Pune,152,0,0
19-12-2022,NEW,Pune,0,1,0
19-12-2022,NEW,Pune,23,0,0
20-12-2022,ACTIVE,Hyderabad,461,0,0
20-12-2022,HOLD,Hyderabad,13,0,0
20-12-2022,INACTIVE,Hyderabad,59,0,0
